Index,Job Id,Unit Id,Title Id,Title,Snippet Id,Snippet,Overlapping Snippet,Snippet Relevance Score,Number of Relevant Mentions,Overall Sentiment-Intensity,Relevant Mention,Relevant Mention Score,Positive Sentiment,Negative Sentiment,Neutral Sentiment,High Intensity,Low Intensity,Medium Intensity
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,killing program,0.17,0,0.9805806757,0.1961161351,0.7071067812,0,0.7071067812
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,whaling,0.34,0,0.7071067812,0.7071067812,0,0.7071067812,0.7071067812
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,as commercial whaling disguised as science,0.17,0,0.894427191,0.4472135955,0.2357022604,0.2357022604,0.9428090416
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,whaling,0.51,0,0.7071067812,0.7071067812,0,0.7071067812,0.7071067812
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,mass killing,0.34,0,0.9805806757,0.1961161351,0.9428090416,0.2357022604,0.2357022604
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,science,0.51,0.2357022604,0.2357022604,0.9428090416,0,0.9805806757,0.1961161351
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,mass killing program,0.17,0,0.9805806757,0.1961161351,0.9805806757,0.1961161351,0
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,commercial whaling,0.17,0,0.7071067812,0.7071067812,0,0.4472135955,0.894427191
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,International Fund for Animal Welfare condemns what it calls a mass killing program,0.17,0.5345224838,0.8017837257,0.2672612419,0.894427191,0.4472135955,0
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,commercial whaling disguised as science,0.17,0,0.894427191,0.4472135955,0.2357022604,0.2357022604,0.9428090416
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,disguised as science,0.17,0,0.7071067812,0.7071067812,0.2672612419,0.8017837257,0.5345224838
,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,0,commercial whaling disguised,0.17,0,0.894427191,0.4472135955,0.2357022604,0.2357022604,0.9428090416
,96,152,25940,"Japan to hunt 950 whales for ""scientific research""",6-Over,"`` Japan 's attempt to dress up its commercial whaling as science is an insult to modern science , '' said International Fund for Animal Welfare ( IFAW ) Director of Wildlife and Habitat .",1,,7,0,whaling,0.38,0,0.8,0.6,0,0.8,0.6
,96,152,25940,"Japan to hunt 950 whales for ""scientific research""",6-Over,"`` Japan 's attempt to dress up its commercial whaling as science is an insult to modern science , '' said International Fund for Animal Welfare ( IFAW ) Director of Wildlife and Habitat .",1,,7,0,whaling as science,0.38,0.2182178902,0.4364357805,0.8728715609,0.2182178902,0.8728715609,0.4364357805
,96,152,25940,"Japan to hunt 950 whales for ""scientific research""",6-Over,"`` Japan 's attempt to dress up its commercial whaling as science is an insult to modern science , '' said International Fund for Animal Welfare ( IFAW ) Director of Wildlife and Habitat .",1,,7,0,science,0.38,0.1643989873,0,0.9863939238,0,0.9863939238,0.1643989873
,96,152,25940,"Japan to hunt 950 whales for ""scientific research""",6-Over,"`` Japan 's attempt to dress up its commercial whaling as science is an insult to modern science , '' said International Fund for Animal Welfare ( IFAW ) Director of Wildlife and Habitat .",1,,7,0,dress up,0.38,0.2294157339,0.6882472016,0.6882472016,0,0.8,0.6
,96,152,25940,"Japan to hunt 950 whales for ""scientific research""",6-Over,"`` Japan 's attempt to dress up its commercial whaling as science is an insult to modern science , '' said International Fund for Animal Welfare ( IFAW ) Director of Wildlife and Habitat .",1,,7,0,commercial whaling,0.38,0,0.6,0.8,0.4364357805,0.8728715609,0.2182178902
,96,152,25940,"Japan to hunt 950 whales for ""scientific research""",6-Over,"`` Japan 's attempt to dress up its commercial whaling as science is an insult to modern science , '' said International Fund for Animal Welfare ( IFAW ) Director of Wildlife and Habitat .",1,,7,0,as science,0.38,0.1643989873,0,0.9863939238,0,0.9863939238,0.1643989873
,96,152,25940,"Japan to hunt 950 whales for ""scientific research""",6-Over,"`` Japan 's attempt to dress up its commercial whaling as science is an insult to modern science , '' said International Fund for Animal Welfare ( IFAW ) Director of Wildlife and Habitat .",1,,7,0,Japan,0.38,0,0.1643989873,0.9863939238,0.3713906764,0.9284766909,0
,96,162,31479,Rescue teams try to save London whale,16-Over,"Initial plans to transfer the whale from the barge `` Crossness '' to a deep-sea ship have been abandoned as the condition of the whale deteriorates , but it is still hoped to release the whale in the Thames estuary .",1,,7,0,whale,0.76,0.7071067812,0,0.7071067812,0,1,0
,96,162,31479,Rescue teams try to save London whale,16-Over,"Initial plans to transfer the whale from the barge `` Crossness '' to a deep-sea ship have been abandoned as the condition of the whale deteriorates , but it is still hoped to release the whale in the Thames estuary .",1,,7,0,whale,0.19,0.7071067812,0,0.7071067812,0,1,0
,96,162,31479,Rescue teams try to save London whale,16-Over,"Initial plans to transfer the whale from the barge `` Crossness '' to a deep-sea ship have been abandoned as the condition of the whale deteriorates , but it is still hoped to release the whale in the Thames estuary .",1,,7,0,whale,0.38,0.7071067812,0,0.7071067812,0,1,0
,96,162,31479,Rescue teams try to save London whale,16-Over,"Initial plans to transfer the whale from the barge `` Crossness '' to a deep-sea ship have been abandoned as the condition of the whale deteriorates , but it is still hoped to release the whale in the Thames estuary .",1,,7,0,release,0.19,0.7071067812,0,0.7071067812,0,0.8574929257,0.5144957554
,96,162,31479,Rescue teams try to save London whale,16-Over,"Initial plans to transfer the whale from the barge `` Crossness '' to a deep-sea ship have been abandoned as the condition of the whale deteriorates , but it is still hoped to release the whale in the Thames estuary .",1,,7,0,Thames,0.19,0.1414213562,0,0.9899494937,0,1,0
,96,162,31479,Rescue teams try to save London whale,16-Over,"Initial plans to transfer the whale from the barge `` Crossness '' to a deep-sea ship have been abandoned as the condition of the whale deteriorates , but it is still hoped to release the whale in the Thames estuary .",1,,7,0,still hoped to release,0.19,0.9899494937,0,0.1414213562,0,0.8574929257,0.5144957554
,96,162,31479,Rescue teams try to save London whale,16-Over,"Initial plans to transfer the whale from the barge `` Crossness '' to a deep-sea ship have been abandoned as the condition of the whale deteriorates , but it is still hoped to release the whale in the Thames estuary .",1,,7,0,hoped to release the whale in the Thames estuary,0.38,0.9899494937,0,0.1414213562,0,0.8574929257,0.5144957554
,96,157,25940,"Japan to hunt 950 whales for ""scientific research""",16-Over,According to Sea Shepherd : `` The Japanese are violating the Southern Ocean Sanctuary .,1,,5,0,Southern Ocean Sanctuary,0.21,0.3713906764,0,0.9284766909,0,0.9284766909,0.3713906764
,96,157,25940,"Japan to hunt 950 whales for ""scientific research""",16-Over,According to Sea Shepherd : `` The Japanese are violating the Southern Ocean Sanctuary .,1,,5,0,Japanese,0.83,0,0.3713906764,0.9284766909,0.2182178902,0.8728715609,0.4364357805
,96,157,25940,"Japan to hunt 950 whales for ""scientific research""",16-Over,According to Sea Shepherd : `` The Japanese are violating the Southern Ocean Sanctuary .,1,,5,0,violating,0.21,0,0.9863939238,0.1643989873,0.2182178902,0.4364357805,0.8728715609
,96,157,25940,"Japan to hunt 950 whales for ""scientific research""",16-Over,According to Sea Shepherd : `` The Japanese are violating the Southern Ocean Sanctuary .,1,,5,0,Ocean,0.42,0,0.1643989873,0.9863939238,0,0.9863939238,0.1643989873
,96,157,25940,"Japan to hunt 950 whales for ""scientific research""",16-Over,According to Sea Shepherd : `` The Japanese are violating the Southern Ocean Sanctuary .,1,,5,0,Sea,0.21,0,0,1,0,0.9863939238,0.1643989873
,96,65,120875,500 stranded melon-headed whales rescued in Philippine bay,23-Over,This is the first time that such large numbers of dolphins had been stranded in the Philippines .,1,,6,0,large numbers of dolphins,0.13,0.4082482905,0.4082482905,0.8164965809,0.1825741858,0.9128709292,0.3651483717
,96,65,120875,500 stranded melon-headed whales rescued in Philippine bay,23-Over,This is the first time that such large numbers of dolphins had been stranded in the Philippines .,1,,6,0,stranded in the Philippines,0.13,0.1622214211,0.9733285268,0.1622214211,0.1961161351,0.5883484054,0.7844645406
,96,65,120875,500 stranded melon-headed whales rescued in Philippine bay,23-Over,This is the first time that such large numbers of dolphins had been stranded in the Philippines .,1,,6,0,large numbers of dolphins,0.4,0.4082482905,0.4082482905,0.8164965809,0.1825741858,0.9128709292,0.3651483717
,96,65,120875,500 stranded melon-headed whales rescued in Philippine bay,23-Over,This is the first time that such large numbers of dolphins had been stranded in the Philippines .,1,,6,0,dolphins,0.27,0.7844645406,0.1961161351,0.5883484054,0,0.8574929257,0.5144957554
,96,65,120875,500 stranded melon-headed whales rescued in Philippine bay,23-Over,This is the first time that such large numbers of dolphins had been stranded in the Philippines .,1,,6,0,Philippines,0.81,0.1414213562,0,0.9899494937,0,0.9486832981,0.316227766
,96,65,120875,500 stranded melon-headed whales rescued in Philippine bay,23-Over,This is the first time that such large numbers of dolphins had been stranded in the Philippines .,1,,6,0,stranded,0.27,0,0.9486832981,0.316227766,0.4082482905,0.8164965809,0.4082482905
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,vote does not directly enable a return to commercial whaling,0.07,0.2357022604,0.2357022604,0.9428090416,0,0.9805806757,0.1961161351
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,IWC,0.52,0.1961161351,0,0.9805806757,0,0.9805806757,0.1961161351
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,pro-whaling,0.6,0.5345224838,0.2672612419,0.8017837257,0,0.9805806757,0.1961161351
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,commercial whaling,0.37,0,0.1961161351,0.9805806757,0.2357022604,0.9428090416,0.2357022604
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,vote,0.3,0,0,1,0,0.9805806757,0.1961161351
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,IWC has sided with pro-whaling,0.15,0.8017837257,0.5345224838,0.2672612419,0.1961161351,0.9805806757,0
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,whaling,0.15,0.2357022604,0.2357022604,0.9428090416,0.1961161351,0.9805806757,0
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,is significant,0.07,0.4472135955,0,0.894427191,0,0.7071067812,0.7071067812
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,vote at the IWC,0.22,0,0,1,0,0.9805806757,0.1961161351
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,major vote,0.15,0.1961161351,0,0.9805806757,0.2672612419,0.5345224838,0.8017837257
,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,0,does not directly enable,0.07,0,0.4472135955,0.894427191,0.2357022604,0.9428090416,0.2357022604
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,Japan plans to kill,0.19,0,0.9899494937,0.1414213562,0.9733285268,0.1622214211,0.1622214211
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,over 900 minke whales,0.37,0,0.316227766,0.9486832981,0.1825741858,0.9128709292,0.3651483717
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,ten fin whales,0.56,0,0.1414213562,0.9899494937,0.1622214211,0.9733285268,0.1622214211
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,whaling program,0.19,0,0.1414213562,0.9899494937,0.1622214211,0.9733285268,0.1622214211
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,whales,0.19,0,0,1,0,0.9899494937,0.1414213562
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program JAPRA II,0.19,0,0.9899494937,0.1414213562,0.9733285268,0.1622214211,0.1622214211
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,Japan,0.19,0,0.1414213562,0.9899494937,0.316227766,0.9486832981,0
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,kill,0.37,0,0.9899494937,0.1414213562,0.7844645406,0.1961161351,0.5883484054
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,Japan plans,0.19,0.1622214211,0.1622214211,0.9733285268,0.1414213562,0.9899494937,0
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,kill over 900 minke whales,0.19,0,0.9899494937,0.1414213562,0.9733285268,0.1622214211,0.1622214211
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,Japan plans to kill over 900 minke whales and ten fin whales,0.37,0,0.9899494937,0.1414213562,0.9733285268,0.1622214211,0.1622214211
,96,149,25940,"Japan to hunt 950 whales for ""scientific research""",22-Over,"Japan plans to kill over 900 minke whales and ten fin whales during the next six months as part of its whaling program , JAPRA II , marking a sharp escalation in Japan 's whaling activities .",1,,12,0,part of its whaling program JAPRA II,0.19,0,0.316227766,0.9486832981,0.1622214211,0.9733285268,0.1622214211
,96,125,101383,Protester says Japanese whalers shot him,8-NonOver,"David Page , the ship 's doctor , was filmed by the Sea Shepherd group prying a bullet from Watsons 's Kevlar vest , and said `` You have been hit by a bullet '' .",0,,8,0,prying a bullet,0.27,0.1825741858,0.3651483717,0.9128709292,0,0.9486832981,0.316227766
,96,125,101383,Protester says Japanese whalers shot him,8-NonOver,"David Page , the ship 's doctor , was filmed by the Sea Shepherd group prying a bullet from Watsons 's Kevlar vest , and said `` You have been hit by a bullet '' .",0,,8,0,prying a bullet from Watsons 's Kevlar vest,0.27,0.1961161351,0.7844645406,0.5883484054,0.1825741858,0.3651483717,0.9128709292
,96,125,101383,Protester says Japanese whalers shot him,8-NonOver,"David Page , the ship 's doctor , was filmed by the Sea Shepherd group prying a bullet from Watsons 's Kevlar vest , and said `` You have been hit by a bullet '' .",0,,8,0,You have been hit by a bullet,0.27,0,0.8574929257,0.5144957554,0.6396021491,0.4264014327,0.6396021491
,96,125,101383,Protester says Japanese whalers shot him,8-NonOver,"David Page , the ship 's doctor , was filmed by the Sea Shepherd group prying a bullet from Watsons 's Kevlar vest , and said `` You have been hit by a bullet '' .",0,,8,0,hit by a bullet,0.53,0,0.8574929257,0.5144957554,0.1961161351,0.5883484054,0.7844645406
,96,125,101383,Protester says Japanese whalers shot him,8-NonOver,"David Page , the ship 's doctor , was filmed by the Sea Shepherd group prying a bullet from Watsons 's Kevlar vest , and said `` You have been hit by a bullet '' .",0,,8,0,Kevlar vest,0.27,0.1414213562,0,0.9899494937,0,0.9486832981,0.316227766
,96,125,101383,Protester says Japanese whalers shot him,8-NonOver,"David Page , the ship 's doctor , was filmed by the Sea Shepherd group prying a bullet from Watsons 's Kevlar vest , and said `` You have been hit by a bullet '' .",0,,8,0,bullet,0.53,0,0.5144957554,0.8574929257,0,0.8574929257,0.5144957554
,96,125,101383,Protester says Japanese whalers shot him,8-NonOver,"David Page , the ship 's doctor , was filmed by the Sea Shepherd group prying a bullet from Watsons 's Kevlar vest , and said `` You have been hit by a bullet '' .",0,,8,0,Sea Shepherd,0.27,0,0,1,0,1,0
,96,125,101383,Protester says Japanese whalers shot him,8-NonOver,"David Page , the ship 's doctor , was filmed by the Sea Shepherd group prying a bullet from Watsons 's Kevlar vest , and said `` You have been hit by a bullet '' .",0,,8,0,Watsons 's Kevlar vest,0.27,0.316227766,0,0.9486832981,0,1,0
,96,133,84170,Japan fishermen clash with surfers over 2007 dolphin hunt,4-Over,"After successfully defending the hunt , by using boat propellers and boat hooks against the group of surfers , who were joined by actress Hayden Panettiere , the fishermen have started their annual cull .",1,,7,0,hunt,0.37,0,0.1961161351,0.9805806757,0,0.9805806757,0.1961161351
,96,133,84170,Japan fishermen clash with surfers over 2007 dolphin hunt,4-Over,"After successfully defending the hunt , by using boat propellers and boat hooks against the group of surfers , who were joined by actress Hayden Panettiere , the fishermen have started their annual cull .",1,,7,0,surfers,0.56,0,0.1961161351,0.9805806757,0,0.894427191,0.4472135955
,96,133,84170,Japan fishermen clash with surfers over 2007 dolphin hunt,4-Over,"After successfully defending the hunt , by using boat propellers and boat hooks against the group of surfers , who were joined by actress Hayden Panettiere , the fishermen have started their annual cull .",1,,7,0,fishermen,0.37,0.1961161351,0,0.9805806757,0,0.9805806757,0.1961161351
,96,133,84170,Japan fishermen clash with surfers over 2007 dolphin hunt,4-Over,"After successfully defending the hunt , by using boat propellers and boat hooks against the group of surfers , who were joined by actress Hayden Panettiere , the fishermen have started their annual cull .",1,,7,0,defending the hunt,0.56,0.4472135955,0,0.894427191,0,0.894427191,0.4472135955
,96,133,84170,Japan fishermen clash with surfers over 2007 dolphin hunt,4-Over,"After successfully defending the hunt , by using boat propellers and boat hooks against the group of surfers , who were joined by actress Hayden Panettiere , the fishermen have started their annual cull .",1,,7,0,annual cull,0.19,0,0.1961161351,0.9805806757,0,0.894427191,0.4472135955
,96,133,84170,Japan fishermen clash with surfers over 2007 dolphin hunt,4-Over,"After successfully defending the hunt , by using boat propellers and boat hooks against the group of surfers , who were joined by actress Hayden Panettiere , the fishermen have started their annual cull .",1,,7,0,using boat propellers and boat hooks against the group of surfers,0.19,0,0.1961161351,0.9805806757,0,0.4472135955,0.894427191
,96,133,84170,Japan fishermen clash with surfers over 2007 dolphin hunt,4-Over,"After successfully defending the hunt , by using boat propellers and boat hooks against the group of surfers , who were joined by actress Hayden Panettiere , the fishermen have started their annual cull .",1,,7,0,After successfully defending the hunt by using boat propellers and boat hooks against the group of surfers who were joined by actress Hayden Panettiere the fishermen have started their annual cull,0.19,0.5773502692,0.5773502692,0.5773502692,0,0.4472135955,0.894427191
,96,126,101383,Protester says Japanese whalers shot him,5-NonOver,Watson told Australian radio : `` It bruised my shoulder but it would have hit my heart if I did n't have the vest '' .,0,,5,0,It bruised my shoulder,0.6,0,0.5144957554,0.8574929257,0,0.9486832981,0.316227766
,96,126,101383,Protester says Japanese whalers shot him,5-NonOver,Watson told Australian radio : `` It bruised my shoulder but it would have hit my heart if I did n't have the vest '' .,0,,5,0,It bruised my shoulder but it would have hit my heart if I did n't have the vest,0.3,0.6396021491,0.4264014327,0.6396021491,0.4264014327,0.6396021491,0.6396021491
,96,126,101383,Protester says Japanese whalers shot him,5-NonOver,Watson told Australian radio : `` It bruised my shoulder but it would have hit my heart if I did n't have the vest '' .,0,,5,0,Watson,0.3,0,0,1,0,1,0
,96,126,101383,Protester says Japanese whalers shot him,5-NonOver,Watson told Australian radio : `` It bruised my shoulder but it would have hit my heart if I did n't have the vest '' .,0,,5,0,vest,0.6,0.5144957554,0,0.8574929257,0.1622214211,0.9733285268,0.1622214211
,96,126,101383,Protester says Japanese whalers shot him,5-NonOver,Watson told Australian radio : `` It bruised my shoulder but it would have hit my heart if I did n't have the vest '' .,0,,5,0,heart,0.3,0.3651483717,0.1825741858,0.9128709292,0.3651483717,0.9128709292,0.1825741858
,96,90,32104,Anti-whaling Sea Shepherd crew detained in South Africa,15-Over,The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,1,,6,0,detention,0.82,0.174077656,0.6963106238,0.6963106238,0,0.9922778767,0.1240347346
,96,90,32104,Anti-whaling Sea Shepherd crew detained in South Africa,15-Over,The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,1,,6,0,detention was in line with Canadian maritime laws,0.41,0.3481553119,0.3481553119,0.8703882798,0,0.7808688094,0.6246950476
,96,90,32104,Anti-whaling Sea Shepherd crew detained in South Africa,15-Over,The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,1,,6,0,maritime laws,0.2,0.4472135955,0,0.894427191,0,0.7808688094,0.6246950476
,96,90,32104,Anti-whaling Sea Shepherd crew detained in South Africa,15-Over,The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,1,,6,0,check the ship,0.2,0.6246950476,0,0.7808688094,0,0.894427191,0.4472135955
,96,90,32104,Anti-whaling Sea Shepherd crew detained in South Africa,15-Over,The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,1,,6,0,in line with Canadian,0.2,0.4472135955,0,0.894427191,0,0.894427191,0.4472135955
,96,90,32104,Anti-whaling Sea Shepherd crew detained in South Africa,15-Over,The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,1,,6,0,ship,0.2,0.1240347346,0,0.9922778767,0,0.9922778767,0.1240347346
,96,36,139305,"Humpback whale found dead in River Thames, England",7-Over,"There were no subsequent sightings of the whale until Saturday morning , when the humpback whale 's carcass was found near Dartford Bridge .",1,,7,0,humpback whale 's carcass,0.81,0,0.7071067812,0.7071067812,0,0.7071067812,0.7071067812
,96,36,139305,"Humpback whale found dead in River Thames, England",7-Over,"There were no subsequent sightings of the whale until Saturday morning , when the humpback whale 's carcass was found near Dartford Bridge .",1,,7,0,found near Dartford Bridge,0.15,0,0,1,0.1825741858,0.9128709292,0.3651483717
,96,36,139305,"Humpback whale found dead in River Thames, England",7-Over,"There were no subsequent sightings of the whale until Saturday morning , when the humpback whale 's carcass was found near Dartford Bridge .",1,,7,0,humpback whale 's carcass was found near Dartford Bridge,0.15,0.1961161351,0.7844645406,0.5883484054,0.1961161351,0.5883484054,0.7844645406
,96,36,139305,"Humpback whale found dead in River Thames, England",7-Over,"There were no subsequent sightings of the whale until Saturday morning , when the humpback whale 's carcass was found near Dartford Bridge .",1,,7,0,carcass was found near Dartford Bridge,0.15,0,0.8574929257,0.5144957554,0,0.5144957554,0.8574929257
,96,36,139305,"Humpback whale found dead in River Thames, England",7-Over,"There were no subsequent sightings of the whale until Saturday morning , when the humpback whale 's carcass was found near Dartford Bridge .",1,,7,0,whale,0.52,0.3651483717,0.1825741858,0.9128709292,0,0.7071067812,0.7071067812
,96,36,139305,"Humpback whale found dead in River Thames, England",7-Over,"There were no subsequent sightings of the whale until Saturday morning , when the humpback whale 's carcass was found near Dartford Bridge .",1,,7,0,found,0.07,0,0.1414213562,0.9899494937,0,0.7071067812,0.7071067812
,96,36,139305,"Humpback whale found dead in River Thames, England",7-Over,"There were no subsequent sightings of the whale until Saturday morning , when the humpback whale 's carcass was found near Dartford Bridge .",1,,7,0,whale,0.07,0.3651483717,0.1825741858,0.9128709292,0,0.7071067812,0.7071067812
,96,35,139305,"Humpback whale found dead in River Thames, England",5-Over,"The first and only reported sighting of the whale was on Thursday when it was spotted in the same river , between the London districts of Northfleet and Tilbury .",1,,7,0,whale,0.74,0.316227766,0,0.9486832981,0.1622214211,0.9733285268,0.1622214211
,96,35,139305,"Humpback whale found dead in River Thames, England",5-Over,"The first and only reported sighting of the whale was on Thursday when it was spotted in the same river , between the London districts of Northfleet and Tilbury .",1,,7,0,river,0.59,0,0,1,0.1414213562,0.9899494937,0
